t,event,task,x,y,scheduled_start,actual_start,schedule_deviation,note,phi1_bool,phi1_rob,phi2_bool,phi2_rob,phi3_bool,phi3_rob,phi_all_bool,phi_all_rob,speed,vmax
78956.627,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78912.68s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78957.638,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78913.69s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78958.660,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78914.71s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78959.666,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78915.72s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78960.693,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78916.74s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78961.712,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78917.76s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78962.738,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78918.79s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78963.762,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78919.81s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78964.789,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78920.84s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78965.794,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78921.84s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78966.803,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78922.85s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78967.858,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78923.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78968.898,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78924.95s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78969.918,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78925.97s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78970.974,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78927.02s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78972.003,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78928.05s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78973.011,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78929.06s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78974.016,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78930.07s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78975.074,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78931.13s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78976.086,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78932.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78977.094,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78933.15s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78978.136,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78934.19s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78979.155,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78935.21s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78980.166,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78936.22s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78981.203,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78937.25s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78982.210,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78938.26s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78983.231,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78939.28s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78984.256,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78940.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78985.279,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78941.33s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78986.284,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78942.33s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78987.311,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78943.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78988.350,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78944.40s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78989.376,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78945.43s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78990.384,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78946.43s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78991.407,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78947.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78992.414,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78948.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78993.430,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78949.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78994.433,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78950.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78995.445,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78951.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78996.460,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78952.51s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78997.514,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78953.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78998.521,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78954.57s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78999.537,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78955.59s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79000.544,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78956.59s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79001.568,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78957.62s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79002.578,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78958.63s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79003.581,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78959.63s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79004.613,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78960.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79005.634,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78961.68s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79006.653,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78962.70s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79007.680,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78963.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79008.701,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78964.75s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79009.727,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78965.78s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79010.733,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78966.78s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79011.752,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78967.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79012.772,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78968.82s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79013.807,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78969.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79014.812,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78970.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79015.854,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78971.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79016.867,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78972.92s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79017.870,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78973.92s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79018.898,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78974.95s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79019.918,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78975.97s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79020.976,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78977.03s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79021.988,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78978.04s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79023.044,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78979.09s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79024.054,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78980.10s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79025.074,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78981.13s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79026.093,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78982.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79027.113,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78983.16s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79028.126,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78984.18s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79029.131,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78985.18s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79030.133,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78986.18s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79031.166,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78987.22s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79032.191,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78988.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79033.198,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78989.25s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79034.205,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78990.26s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79035.230,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78991.28s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79036.259,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78992.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79037.310,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78993.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79038.310,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78994.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79039.340,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78995.39s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79040.352,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78996.40s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79041.353,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78997.40s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79042.370,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78998.42s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79043.403,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 78999.45s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79044.434,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79000.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79045.448,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79001.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79046.453,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79002.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79047.456,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79003.51s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79048.476,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79004.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79049.526,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79005.58s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79050.558,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79006.61s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79051.585,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79007.64s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79052.606,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79008.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79053.651,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79009.70s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79054.687,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79010.74s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79055.738,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79011.79s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79056.797,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79012.85s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79057.817,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79013.87s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79058.828,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79014.88s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79059.866,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79015.92s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79060.876,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79016.93s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79061.926,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79017.98s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79062.938,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79018.99s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79063.985,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79020.04s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79065.028,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79021.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79066.028,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79022.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79067.040,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79023.09s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79068.051,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79024.10s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79069.089,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79025.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79070.098,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79026.15s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79071.125,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79027.18s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79072.157,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79028.21s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79073.212,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79029.26s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79074.251,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79030.30s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79075.304,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79031.35s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79076.318,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79032.37s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79077.338,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79033.39s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79078.389,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79034.44s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79079.390,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79035.44s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79080.411,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79036.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79081.421,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79037.47s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79082.429,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79038.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79083.480,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79039.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79084.493,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79040.54s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79085.498,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79041.55s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79086.518,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79042.57s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79087.545,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79043.60s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79088.561,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79044.61s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79089.578,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79045.63s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79090.587,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79046.64s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79091.611,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79047.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79092.612,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79048.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79093.630,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79049.68s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79094.678,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79050.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79095.711,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79051.76s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79096.728,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79052.78s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79097.755,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79053.81s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79098.758,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79054.81s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79099.765,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79055.82s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79100.778,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79056.83s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79101.836,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79057.89s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79102.847,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79058.90s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79103.898,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79059.95s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79104.938,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79060.99s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79105.942,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79061.99s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79106.964,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79063.01s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79107.985,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79064.04s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79109.022,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79065.07s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79110.063,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79066.11s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79111.066,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79067.12s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79112.089,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79068.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79113.100,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79069.15s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79114.138,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79070.19s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79115.186,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79071.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79116.189,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 79072.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
